"
Сокращенное название:
АО ""БАЙКАЛЭНЕРГО"" ОП ""ЦТС""
","
Телефон: 
 (3952) 794988, 795004 (3952) 794952 (3952) 794245
","
E-Mail: 
 Nikolskii_av@nitec.irkutskenergo.ru baykalenergo@nitec.irkutskenergo.ru
","
Телефон: 
797-245
","
E-Mail: 

"
"
Сокращенное название:
ООО ПКФ ""ПромТехСервис"".
","
Телефон: 
 (3452) 585640 (3452) 389669
","
E-Mail: 
 info@ptstmn.ru
","
Телефон: 
+7 (3452) 585-640
","
E-Mail: 

"
"
Сокращенное название:
ООО ПКФ ""СибБурСервис""
","
Телефон: 
 (3452) 389646
","
E-Mail: 

","
Телефон: 
(3452) 389-646
","
E-Mail: 

"
"
Сокращенное название:
ООО ПКФ ""Стиф-С""
","
Телефон: 
 (4712) 350716 (712) 35-07-16
","
E-Mail: 

","
Телефон: 
(4712) 35-07-16
","
E-Mail: 

"
"
Сокращенное название:
ООО ПКФ ""УралЦентрКомплект""
","
Телефон: 
 (35146) 22358 snab@uck.ru.com
","
E-Mail: 
 uck@snezhinsk.ru
","
Телефон: 
89821026760
","
E-Mail: 
zavod@uck.ru
"
"
Сокращенное название:
ООО ПКФ ""Экс-Форма""
","
Телефон: 
 (8452) 522131
","
E-Mail: 
 exform@exform.ru
","
Телефон: 
(8452) 39-39-07
","
E-Mail: 

"
"
Сокращенное название:
ООО ПНФ ""ЛГ автоматика""
","
Телефон: 
 (495) 7886821, 7863481
","
E-Mail: 
 info@klapan.ru, otk@klapan.ru
","
Телефон: 
(495) 786-34-81
","
E-Mail: 

"
"
Сокращенное название:
ООО ПО ""Мехмаш""
","
Телефон: 
 (4872) 251227
","
E-Mail: 

","
Телефон: 
(4872) 25-1127
","
E-Mail: 

"
"
Сокращенное название:
ООО ПО ""Салют""
","
Телефон: 
 (8482) 557312 (8482)570500
","
E-Mail: 

","
Телефон: 
+7(906) 346-33-70
","
E-Mail: 
by4enkov@mail.ru
"
"
Сокращенное название:
ООО ПО «ВЗРК»
","
Телефон: 
 (8442) 254452 (8443) 399333
","
E-Mail: 
 info@vzrk.ru
","
Телефон: 
(8442) 25-44-52
","
E-Mail: 

"
"
Сокращенное название:
ООО ПП ""Уфатепломонтаж""
","
Телефон: 
 (347) 2673777, 2673333 (3472) 748571
","
E-Mail: 
 exp-utm@mail.ru expert@ufatm.ru
","
Телефон: 
(347) 2673777
","
E-Mail: 
expert@ufatm.ru
"
"
Сокращенное название:
ООО предприятие ""ГРП""
","
Телефон: 
 (4712) 511988 8-910-318-00-95
","
E-Mail: 
 511988@mail.ru
","
Телефон: 
+7 (4712) 51-19-88
","
E-Mail: 

"
"
Сокращенное название:
ООО предприятие ""СТН НИЦ ЭТПО""
","
Телефон: 
 (8452) 438336, 438337 (8422) 418463 (8452) 476880, 438334, 438335
","
E-Mail: 
 office@TexNadzor.ru stnsar@mail.ru stnsar@mail.ru, office@TexNadzor.ru, simbirsk.Ctn@
","
Телефон: 
(8452) 43-83-36
","
E-Mail: 

"
"
Сокращенное название:
ООО Предприятие ""Тепло и Сила""
","
Телефон: 
 (861) 2370842 (861) 2377014
","
E-Mail: 
 teploisila@mail.ru
","
Телефон: 
(86142) 37-08-42
","
E-Mail: 
teploisila@mail.ru
"
"
Сокращенное название:
ООО предприятие""Курскгазпроект""
","
Телефон: 
 (4712) 564172, 225443, 567524
","
E-Mail: 
 gazpro@kursk.net.ru
","
Телефон: 
(4712) 56-75-24
","
E-Mail: 

"
"
Сокращенное название:
ООО ПРОЕКТНО-ЭКСПЕРТНЫЙ ЦЕНТР ""ПРОМСТРОЙГАЗ""
","
Телефон: 

","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ПСК ""Маяк""
","
Телефон: 
 (495) 9020280 84959020280
","
E-Mail: 
 mayakpsk@bk.ru
","
Телефон: 
+7-495-902-02-80
","
E-Mail: 

"
"
Сокращенное название:
ООО ПСК ""ХимПромПроект""
","
Телефон: 
 (4852) 580826
","
E-Mail: 
 yarhpp@yandex.ru
","
Телефон: 
(4852) 58-08-26
","
E-Mail: 
yarhpp@yandex.ru
"
"
Сокращенное название:
ООО ПСФ ""СТАЛЬКОН""
","
Телефон: 
 (495) 2356433, 2350722 (499)2356433 8(495)2350722
","
E-Mail: 
 steelcon@col.ru 2350722@mail.ru
","
Телефон: 
89175911495
","
E-Mail: 

"
"
Сокращенное название:
ООО ПТП ""Сибэнергочермет""
","
Телефон: 
 (3843) 454842, 455679 (3843) 454569 (3843) 454542
","
E-Mail: 
 sibenergochermet@mail.ru sechm@zaoproxy.ru
","
Телефон: 
45-35-08
","
E-Mail: 

"
"
Сокращенное название:
ООО ПФ ""ОЛМИ""
","
Телефон: 
 (49634) 67029
","
E-Mail: 
 klapanvereya@mail.ru
","
Телефон: 
926-860-39-95
","
E-Mail: 

"
"
Сокращенное название:
ООО ПФ ""Стальтех""
","
Телефон: 
 (8412) 233070 (8412) 499592 (8412) 496001
","
E-Mail: 
 staltexpenza@yandex.ru
","
Телефон: 
(8412) 496001
","
E-Mail: 

"
"
Сокращенное название:
ООО ПФ ""ЭДТОН""
","
Телефон: 
 (846) 2604500 (846) 3312082, 3312083 , (347) 260-45-00 ,
","
E-Mail: 
 edton@mail.ru
","
Телефон: 
(846) 260-45-00
","
E-Mail: 

"
"
Сокращенное название:
ООО ПЦ ""ПроектЭксперт""
","
Телефон: 
 (960) 9827374
","
E-Mail: 
 pro_expert52@mail.ru
","
Телефон: 
(962) 0339478
","
E-Mail: 

"
"
Сокращенное название:
ООО ПЭК ""ГАРАНТ""
","
Телефон: 
 (987)499-93-36
","
E-Mail: 
 peg-garant@mail.ru
","
Телефон: 
(347) 2665991
","
E-Mail: 

"
"
Сокращенное название:
ООО РИКЦ ""КамчатТехЭксперт""
","
Телефон: 
 (4152) 434362, 434375 (4152) 434534, 434375
","
E-Mail: 
 rikcvulcan@gmail.com rikc@vulcan.ru, rikc@mail.kamchatka.ru
","
Телефон: 
(4152) 43-45-34
","
E-Mail: 

"
"
Сокращенное название:
ООО РНТЦ ""Промэкспертиза""
","
Телефон: 
 (8452) 349845, 530259, 206905 (8452) 29-71-98, 34-98-45 8 (8452) 53-02-59 (8452)206905, 349845 8 (8452) 20-69-05
","
E-Mail: 
 rntc5@rambler.ru rntc5@bk.ru rntc@bk.ru
","
Телефон: 
8452 349845
","
E-Mail: 

"
"
Сокращенное название:
ООО РСУ ""Орентекс""
","
Телефон: 
 (937) 3285596
","
E-Mail: 

","
Телефон: 
(937) 3285596
","
E-Mail: 

"
"
Сокращенное название:
ООО СБК ""Омега""
","
Телефон: 
 (912) 9566220
","
E-Mail: 
 sbkomega@yandex.ru
","
Телефон: 
(912) 959-65-90
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Адамант""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(351) 778-66-06
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Ангара""
","
Телефон: 
 83912141333
","
E-Mail: 

","
Телефон: 
8-913-589-06-99
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Буровые Технологии""
","
Телефон: 
 (3466) 573800
","
E-Mail: 
 Sk-burteh@yandex.ru
","
Телефон: 
(3466) 573800
","
E-Mail: 
Sk-burteh@yandex.ru
"
"
Сокращенное название:
ООО СК ""Вектор""
","
Телефон: 
 (8216 759734
","
E-Mail: 

","
Телефон: 
8216 759734
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Горизонт""
","
Телефон: 
 *495)181-87-05 +7/495/181-87-05
","
E-Mail: 
 info@gorizontsk.ru
","
Телефон: 
(985) 7460206
","
E-Mail: 
churakov_an@gorizontsk.ru
"
"
Сокращенное название:
ООО СК ""Контакт""
","
Телефон: 
 (34643)31302 Kontakt296172@yandex.ru 834643 31302, 88007555557
","
E-Mail: 
 info@skkontakt.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Легион-Энерго""
","
Телефон: 
 (351) 2474918 8(351)723-06-03
","
E-Mail: 

","
Телефон: 
89028936842
","
E-Mail: 
legionenergo@mail.ru
"
"
Сокращенное название:
ООО СК ""Мой Дом""
","
Телефон: 
 (8412) 231313
","
E-Mail: 
 moi_dom2002@mail.ru
","
Телефон: 
(8412) 231313
","
E-Mail: 
moi_dom2002@mail.ru
"
"
Сокращенное название:
ООО СК ""Мосты и тоннели""
","
Телефон: 
 (495) 6444671
","
E-Mail: 
 info@skmit.ru
","
Телефон: 
495 6444671
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""РОСС""
","
Телефон: 
 (82144) 21104
","
E-Mail: 
 Ross23@list.ru
","
Телефон: 
(82144) 21104
","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""РОСТ""
","
Телефон: 
 (922) 2488333
","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО СК ""Технология""
","
Телефон: 
 (8313) 278787
","
E-Mail: 
 Info_texnolog2012@yandex.ru
","
Телефон: 
(8313) 278787
","
E-Mail: 
Info_texnolog2012@yandex.ru
"
"
Сокращенное название:
ООО СКБ ""Высота""
","
Телефон: 
 (8552) 543988, 448444
","
E-Mail: 
 skb-visota@mail.ru
","
Телефон: 
(8552) 448444
","
E-Mail: 

"
"
Сокращенное название:
ООО СКФ ""СФЕРА""
","
Телефон: 
 (4242) 467977, 467902 (4242) 723288 (4242) 467901
","
E-Mail: 
 sfera@sfera-co.ru
","
Телефон: 
(4242) 46-79-05
","
E-Mail: 
sfera@sfera-co.ru
"
"
Сокращенное название:
ООО СЛ ""ВКС-1""
","
Телефон: 
 (351) 7409331
","
E-Mail: 

","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО СМНП ""Экспертналадка""
","
Телефон: 
 210-21-77
","
E-Mail: 

","
Телефон: 
(343) 210-21-77
","
E-Mail: 

"
"
Сокращенное название:
ООО СМП  ""Промстроймонтаж""
","
Телефон: 
 (347) 2684047
","
E-Mail: 

","
Телефон: 
89177666456
","
E-Mail: 

"
"
Сокращенное название:
ООО СМУ ""НПС""
","
Телефон: 
 (84656) 22337
","
E-Mail: 

","
Телефон: 
2-18-05
","
E-Mail: 

"
"
Сокращенное название:
ООО СМУ ""ТПС""
","
Телефон: 
 (347) 2604927
","
E-Mail: 
 office@smutps.ru
","
Телефон: 
(347) 2865595
","
E-Mail: 
office@smutps.ru
"
"
Сокращенное название:
ООО СО ""ГАЗОВЩИК""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
8(496)215-09-75
","
E-Mail: 
gazovshik-dubna@mail.ru
"
"
Сокращенное название:
ООО СП ""Нефтестрой""
","
Телефон: 
 (34667) 50443, 26304 (34667) 28924 (90447) 71192 (34667) 26304
","
E-Mail: 
 Igorduh@rambler.ru iuransky@rambler.ru
","
Телефон: 
(34667) 66-732
","
E-Mail: 

"
"
Сокращенное название:
ООО СП ""СПТС-Групп""
","
Телефон: 
 (3952) 538377 (3952) 53-83-77,619-141
","
E-Mail: 
 sptsgroop@yandex.ru vqz56@mail.ru
","
Телефон: 
53-83-77
","
E-Mail: 

"
"
Сокращенное название:
ООО СП ""ТЭК-Сервис""
","
Телефон: 
 (495) 2257562
","
E-Mail: 
 office@tek-service.ru
","
Телефон: 
(495) 2257562
","
E-Mail: 
office@tek-service.ru
"
"
Сокращенное название:
ООО СП ""Электрохимзащита""
","
Телефон: 
 3563598
","
E-Mail: 

","
Телефон: 
3563598
","
E-Mail: 

"
"
Сокращенное название:
ООО СПХ ""Наука""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(495) 276-21-84
","
E-Mail: 

"
"
Сокращенное название:
ООО СТК ""ВИТИМ-ЛЕС""
","
Телефон: 
 51176 office@vitim-les.ru (39561)5-11-76
","
E-Mail: 
 office@vitim-les.ru
","
Телефон: 
83956151176
","
E-Mail: 
sss@vitim-les.ru
"
"
Сокращенное название:
ООО СЦ <УЗТМ-КАРТЭКС>
","
Телефон: 
 8(495)280 76 30 info@uralmash-kartex.ru
","
E-Mail: 

","
Телефон: 
тел 8(996)-038-13-08
","
E-Mail: 
artyr1973@mail.ru
"
"
Сокращенное название:
ООО СЦТДЭ ""ДИАСИБ""
","
Телефон: 
 (383) 3558700, 3558125
","
E-Mail: 

","
Телефон: 
351-24-11
","
E-Mail: 

"
"
Сокращенное название:
ООО ТАДЦ ""РИТМ""
","
Телефон: 
 (86554) 96418 (86554) 96417, 96406
","
E-Mail: 
 Ritm.26@mail.ru
","
Телефон: 
(86554) 9-64-17
","
E-Mail: 

"
"
Сокращенное название:
ООО ТД ""Завода эмалированных труб""
","
Телефон: 
 (495) 9329595
","
E-Mail: 

","
Телефон: 
(3412) 659095
","
E-Mail: 

"
"
Сокращенное название:
ООО ТД ""МИНЕРАЛ""
","
Телефон: 
 (951) 7820520
","
E-Mail: 

","
Телефон: 
(951) 7820520
","
E-Mail: 

"
"
Сокращенное название:
ООО ТД ""Прессмаш""
","
Телефон: 
 (351) 225-16-22
","
E-Mail: 

","
Телефон: 
89222369653
","
E-Mail: 

"
"
Сокращенное название:
ООО ТЗ ""Плавсталь""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(495) 542-40-49
","
E-Mail: 

"
"
Сокращенное название:
ООО ТК ""Сибирский регион""
","
Телефон: 
 (3452) 561716 (83452)25-17-72
","
E-Mail: 

","
Телефон: 
(3452) 561716
","
E-Mail: 

"
"
Сокращенное название:
ООО ТПК ""АРС""
","
Телефон: 

","
E-Mail: 
 arsenka18@yandex.ru
","
Телефон: 
(917) 7689174
","
E-Mail: 
arsenka18@yandex.ru
"
"
Сокращенное название:
ООО ТПК ""Иртыш""
","
Телефон: 
 (3812) 905800, 905808, 308048, 309048
","
E-Mail: 
 office@tpk-irtysh.ru
","
Телефон: 
(3812) 905800
","
E-Mail: 

"
"
Сокращенное название:
ООО трест ""ТСНХРС""
","
Телефон: 
 (8555) 377958, 375694, 375970 (8555) 383255 (8555) 383255
","
E-Mail: 
 trest@tsnhrs.ru trest@tsnhrs.ru
","
Телефон: 
 (8555) 38-33-06
","
E-Mail: 

"
"
Сокращенное название:
ООО ТСК ""УралТрансСтрой""
","
Телефон: 
 (342) 2140124
","
E-Mail: 

","
Телефон: 
(342) 2140124
","
E-Mail: 

"
"
Сокращенное название:
ООО ТЦ ""Политех""
","
Телефон: 
 (383) 3326400, 3337047, 3062678 (383) 3066503, 3066570
","
E-Mail: 
 remkran@ngs.ru
","
Телефон: 
(383) 306-65-70
","
E-Mail: 

"
"
Сокращенное название:
ООО УАЦ ""Центр-Сварка""
","
Телефон: 
 (34767) 50962
","
E-Mail: 
 centr-swarka@mail.ru
","
Телефон: 
(34767) 50962
","
E-Mail: 
centr-swarka@mail.ru
"
"
Сокращенное название:
ООО УК ""Комгазэнерго""
","
Телефон: 
 (8172) 545631
","
E-Mail: 
 EBProm@yandex.ru
","
Телефон: 
(8172) 54-43-46
","
E-Mail: 

"
"
Сокращенное название:
ООО УК ""Кондопожстрой""
","
Телефон: 
 (812) 4071314 (81451)21244
","
E-Mail: 

","
Телефон: 
(812) 4071314
","
E-Mail: 

"
"
Сокращенное название:
ООО УК ""ЛВС""
","
Телефон: 
 (919) 6316668 (8432) 230531 8-843-251-23-51
","
E-Mail: 
 OOO-YK-LVS@mail.ru
","
Телефон: 
8 -982-712-60-94
","
E-Mail: 

"
"
Сокращенное название:
ООО УК ""Монолит""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(951) 5103343
","
E-Mail: 
office@stolican.ru
"
"
Сокращенное название:
ООО УМ ""Стерлитамакское""
","
Телефон: 
 (3473) 241086 (3473) 253739
","
E-Mail: 
 ums-st-ooo@mail.ru
","
Телефон: 
(3473) 25-37-39
","
E-Mail: 

"
"
Сокращенное название:
ООО УМЦ ""СЭМС""
","
Телефон: 
 (347) 2462218, 2460463 (347) 2921366
","
E-Mail: 
 el1414@ya.ru npfsems@mail.ru sems@sems-rb.ru
","
Телефон: 
(347)2460463
","
E-Mail: 

"
"
Сокращенное название:
ООО УСК ""ССТМ""
","
Телефон: 
 (4732) 211727 (4742) 396527, 478967 (473) 247-89-67
","
E-Mail: 
 cctm@mail.ru
","
Телефон: 
(473) 2478967
","
E-Mail: 

"
"
Сокращенное название:
ООО фирма ""ГЕФЕСТ-СТРОЙ""
","
Телефон: 
 (962) 724-86-42
","
E-Mail: 

","
Телефон: 
(962) 485-49-15
","
E-Mail: 

"
"
Сокращенное название:
ООО фирма ""Инженерный центр""
","
Телефон: 
 (8652) 941956, 560807 (8652) 941952, 560730 (8652) 565355, 941954 (8652)56-07-30
","
E-Mail: 
 ic@iskra-stavropol.ru icstv@icstv.ru ic@iskra-stavropol.ru icstv@icstv.ru
","
Телефон: 
(8652) -56-07-30
","
E-Mail: 

"
"
Сокращенное название:
ООО фирма ""МОНРЕМ""
","
Телефон: 
 (8639) 243055
","
E-Mail: 

","
Телефон: 
8639 243055
","
E-Mail: 

"
"
Сокращенное название:
ООО фирма ""Самараконтрольсервис""
","
Телефон: 
 (846) 2760064, 2760063, 2760062 (8462) 76-00-62; 76-00-63; 76-00-64; 78-57-38 (846) 276-00-63, 276-00-62, 279-56-77
","
E-Mail: 
 surveil@sks-expert.ru surveil@smrtlc.ru surveil@yandex.ru
","
Телефон: 
(846) 2760062
","
E-Mail: 

"
"
Сокращенное название:
ООО Фирма ""Севертехдиагностика""
","
Телефон: 
 (82147) 25244,25266, 25277 (82147) 50844, 52636 (8216)72-52-77
","
E-Mail: 
 sevtd@mail.ru std@severtd.ru
","
Телефон: 
(82147) 50844
","
E-Mail: 

"
"
Сокращенное название:
ООО Фирма ""Синтез Н""
","
Телефон: 
 (391)2255519
","
E-Mail: 
 amyr1998-87@mail.ru
","
Телефон: 
(391) 2555519
","
E-Mail: 
sintez-n@sintez.ru
"
"
Сокращенное название:
ООО фирма ""Стальпроект""
","
Телефон: 
 (831) 4304213, 4304244 (8312) 304213 (831) 4304213, 4304244
","
E-Mail: 
 anna-spro@mail.ru anna-spro@mail.ru
","
Телефон: 
2-83-62
","
E-Mail: 

"
"
Сокращенное название:
ООО фирма ""Техмонтажсервис""
","
Телефон: 
 (3952) 550758
","
E-Mail: 
 tehmontazh@inbox.ru
","
Телефон: 
(3952) 550758
","
E-Mail: 
Sibstroj@mail.ru
"
"
Сокращенное название:
ООО фирма ""ФОБОС - IV""
","
Телефон: 
 (4855) 554902, 217988 (4855) 214185
","
E-Mail: 
 fobos-iv@rambler.ru
","
Телефон: 
(4855) 21-41-63
","
E-Mail: 

"
"
Сокращенное название:
ООО ФПГ ""РОССТРО""
","
Телефон: 
 (812) 3020320 (812)3880001
","
E-Mail: 
 pkti@bk.ru pkti-spb@yandex.ru
","
Телефон: 
812 3880001
","
E-Mail: 

"
"
Сокращенное название:
ООО ФПК ""Космос-Нефть-Газ""
","
Телефон: 
 (4732) 479100
","
E-Mail: 
 office@kng.vzn.ru offise@kmg.vrn.ru
","
Телефон: 
(473) 247-91-00
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦВК ""Политест""
","
Телефон: 
 (48439) 37016 (484)3944374
","
E-Mail: 
 polytest@obninsk.com polytest@bk.ru
","
Телефон: 
(484) 394-25-95
","
E-Mail: 
polytest@bk.ru
"
"
Сокращенное название:
ООО Центр ""ПрофЭкс""
","
Телефон: 
 (495) 2680677
","
E-Mail: 

","
Телефон: 
495 5067836
","
E-Mail: 

"
"
Сокращенное название:
ООО Центр сертификации ""ТАТСЕРТ""
","
Телефон: 
 (843) 2060431 ,
","
E-Mail: 

","
Телефон: 
(843) 2060431
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦКЛ ""ПромТехДиагностика""
","
Телефон: 
 (8552) 745411
","
E-Mail: 

","
Телефон: 
74-54-11
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦНиПР ""Техбезопасность""
","
Телефон: 
 (82147) 63634, 61226, 40830 (82147) 43296 (82142) 40830/61226 (8216) 761226, 763634, 730652, 762522 (8216) 763634, 740830
","
E-Mail: 
 sktst@online.ru info@tehbezopasnost.ru
","
Телефон: 
(8216) 76-12-26
","
E-Mail: 
info@tehbezopasnost.ru
"
"
Сокращенное название:
ООО ЦНЭПБ ""ПРОМТЭК""
","
Телефон: 
 (8412) 560130
","
E-Mail: 

","
Телефон: 
(8412) 560130
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦПД ""ТеплоГазЭксперт""
","
Телефон: 
 (8313) 31-00-00
","
E-Mail: 

","
Телефон: 
(8313) 31-00-00
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦСИ ""Тест Констракшн""
","
Телефон: 
 (909) 6258972
","
E-Mail: 
 test-construction@mail.ru
","
Телефон: 
(495) 7439766
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦСЛ ""Сахалинстрой""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(4242) 72-76-65
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦСО ""МЕТРОЛОГИЯ""
","
Телефон: 
 8-909-720-22-28 8-904-988-69-20
","
E-Mail: 

","
Телефон: 
(960) 087-04-44
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦСЭ ""ОРГТЕХСТРОЙ""
","
Телефон: 
 (913) 9142368, (383) 2899903
","
E-Mail: 
 alex.rub@bk.ru
","
Телефон: 
(913) 9142368
","
E-Mail: 

"
"
Сокращенное название:
ООО ЦСЭ ""Стройконтроль""
","
Телефон: 
 (4872) 524202, +79105811920
","
E-Mail: 
 expert71@inbox.ru
","
Телефон: 
8-920-741-91-90
","
E-Mail: 

"
"
Сокращенное название:
ООО ЧЭЦ ""Промышленная безопасность""
","
Телефон: 
 (8552) 333272, 333280, 335588 (8552) 335425, 335422 (8552) 337559
","
E-Mail: 
 idc-kls@mail.ru prom-bez@mail.ru, lift-pb@mail.ru
","
Телефон: 
8552 335975
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭДЦ ""ЛайнсЭксперт""
","
Телефон: 
 157733
","
E-Mail: 

","
Телефон: 
(968) 0676966
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭДЦ ""Промышленная безопасность""
","
Телефон: 
 (4742) 743504 (4742) 364887, 364909, 364790 (4742)36-47-90
","
E-Mail: 
 pb55581@mail.ru
","
Телефон: 
(4742) 49-84-54
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭЗОТ ""Сигнал""
","
Телефон: 
 (8453) 753774
","
E-Mail: 

","
Телефон: 
(8453) 75-04-18
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭК ""Термо-технология""
","
Телефон: 
 (8512) 572000
","
E-Mail: 
 ektermo@rambler.ru
","
Телефон: 
(8812) 57-20-00
","
E-Mail: 
ektermo@rambler.ru
"
"
Сокращенное название:
ООО ЭКЦ ""СЕРВИС""
","
Телефон: 
 (3456) 399022
","
E-Mail: 

","
Телефон: 
(912) 9933611
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭКЦ ""ТехЭкспертиза""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(4872) 58-97-87
","
E-Mail: 
te-21@bk.ru
"
"
Сокращенное название:
ООО ЭМНП ""УМНЭКС""
","
Телефон: 
 (34791) 62549, 60851, 95704 (34791) 95804
","
E-Mail: 
 umnex@yandex.ru
","
Телефон: 
(34791) 2-07-74?6-25-49
","
E-Mail: 
umnex@yandex.ru
"
"
Сокращенное название:
ООО ЭПЦ ""Трубопроводсервис""
","
Телефон: 
 (3472) 304598, 355329, 921947 (3472) 359508, 447632, 447635 (3472) 359-514, 359-510 (3472) 447604 доп. 427 (347)235-95-08, 235-95-10
","
E-Mail: 
 tps@tps-expert.ru
","
Телефон: 
(3472)359508
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭСГ ""Строй-ЭКСП""
","
Телефон: 
 (4234) 322076
","
E-Mail: 
 oooesg@bk.ru
","
Телефон: 
(4234) 32-20-76
","
E-Mail: 

"
"
Сокращенное название:
ООО ЭТЦ ""РЕМЭКС""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
8-920-863-00-05
","
E-Mail: 
etcremix@yandex.ru
"
"
Сокращенное название:
ООО ЭТЦ ""СибЭксперт""
","
Телефон: 
 (3452) 261706 (3452) 418161, 418161, 411740 8 (3452) 41-81-61; 41-17-40
","
E-Mail: 
 sib.exspert@mail.ru sib.expert@mail.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО ЭТЦ ""Техногарант""
","
Телефон: 
 (473) 2462331 (473) 2613641 (473) 2392676
","
E-Mail: 
 thgarant@mail.ru
","
Телефон: 
(473) 2392676
","
E-Mail: 

"
"
Сокращенное название:
ООО ЮУРТЦ ""Промбезопасность""
","
Телефон: 
 (3512) 780644, 606370 (351) 2606315, 7780323, 2606502 (351) 7780664
","
E-Mail: 
 prombez-chel@mail.ru diag@chel.surnet.ru
","
Телефон: 
(351) 260-63-15
","
E-Mail: 

"
"
Сокращенное название:
ООО""ВГС""
","
Телефон: 
 (8443) 273420
","
E-Mail: 
 volgagasservise@mail.ru
","
Телефон: 
(8443) 27-34-20
","
E-Mail: 
volgagasservise@mail.ru
"
"
Сокращенное название:
ООО""ИнжСтрой-Инновации""
","
Телефон: 
 ,
","
E-Mail: 

","
Телефон: 
(495) 783-47-70
","
E-Mail: 
m.eremeev@ingstroyinn.ru
"
"
Сокращенное название:
ООО""Компания ""Магадан-Проект""
","
Телефон: 
 (4132) 655933, (924) 8501000
","
E-Mail: 
 sergei_korzhuk@mail.ru kmp.magadan@mail.ru
","
Телефон: 
+7 (4132) 655-933
","
E-Mail: 
kmp.magadan@mail.ru
"
"
Сокращенное название:
ООО""Норма""
","
Телефон: 
 (48153)74468 (48153) 74468 (48153)74468/74468 тел./ факс (48153) 7-44-68
","
E-Mail: 
 norma2@mail.ru nora-centr@mail.ru, norma2@mail.ru norma-centr@mail.ru norma-centr@mail.ru
","
Телефон: 
481-537-44-68
","
E-Mail: 

"
"
Сокращенное название:
ООО""Промэкс""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(4822) 78-41-89
","
E-Mail: 
promeks-tver@yandex.ru
"
"
Сокращенное название:
ООО""СервисТеплоГаз""
","
Телефон: 
 (495) 6603397
","
E-Mail: 
 zarinochka_001@mail.ru
","
Телефон: 
8(495) 660-33-97
","
E-Mail: 

"
"
Сокращенное название:
ООО""СМК ПС ""ИТЦПТМ""
","
Телефон: 
 (4212) 277195
","
E-Mail: 
 ofis@itc-ptm.ru
","
Телефон: 

","
E-Mail: 

"
"
Сокращенное название:
ООО""УРАЛ""
","
Телефон: 
 37-94-20 Vnz27@mail.ru
","
E-Mail: 

","
Телефон: 
(917)7595003
","
E-Mail: 

"
"
Сокращенное название:
ОООО ""Тверской АЦ""
","
Телефон: 
 (4822) 55-11-31
","
E-Mail: 
 tema359@mail.ru
","
Телефон: 
(4822) 41-51-58
","
E-Mail: 

"
"
Сокращенное название:
ОП АО ""СОТ""
","
Телефон: 
 (3519) 247421
","
E-Mail: 

","
Телефон: 
58-15-55
","
E-Mail: 

"
"
Сокращенное название:
ОП ПАО ""Уралхиммаш"" в г. Глазов
","
Телефон: 
 (34141) 37060
","
E-Mail: 

","
Телефон: 
(34141) 37060
","
E-Mail: 

"
"
Сокращенное название:
Оренбургский филиал ООО ""РН-Бурение""
","
Телефон: 
 (3532) 37-53-81
","
E-Mail: 

","
Телефон: 
(3532) 37-53-81
","
E-Mail: 

"
"
Сокращенное название:
ОСП ""Рефтинская ГРЭС"" АО ""Кузбасэнерго""
","
Телефон: 

","
E-Mail: 

","
Телефон: 
(34365) 33535
","
E-Mail: 
Igor.Solkin@enel.com
"
